branch,customer,acct,decline_amount,months_gone,last_purchase,rev_2025,rev_2024,rev_2023,txn_count
Monroe,Southwestern Ohio Development ,3061413,1682.07,8.1,2025-06-30,487.21,1194.86,0.0,4
Monroe,Shelby Co Engineer            ,483600,27491.65,8.2,2025-06-25,1095.1999999999998,3150.0,23246.45,10
Monroe,Marcell'S Auto Parts          ,3050802,8604.15,8.2,2025-06-26,5683.3,2451.96,468.89,13
Monroe,Village Of Blanchester        ,3071804,6228.52,8.3,2025-06-23,6084.32,144.2,0.0,4
Monroe,Jeffrey Geraci Const Co       ,536402,3758.65,8.3,2025-06-24,3658.65,0.0,100.0,3
Monroe,Miami Co Monroe Twp           ,565041,1110.78,8.3,2025-06-23,480.48,0.0,630.3,3
Monroe,Cardinal Landscape & Tree Svc ,3069604,13563.57,8.4,2025-06-20,3264.96,5197.53,5101.08,11
Monroe,Clermont Co Pierce Twp        ,522781,3041.53,8.4,2025-06-20,181.74,1474.27,1385.52,12
Monroe,Ferguson Excavating           ,532655,2620.34,8.5,2025-06-17,589.92,1500.42,530.0,5
Monroe,Shannon Excavating            ,3032158,2314.6400000000003,8.5,2025-06-17,435.0,288.7,1590.94,8
Monroe,White Oak Equipment           ,3055167,7877.71,8.6,2025-06-13,3191.5,4686.21,0.0,21
Monroe,Lgstx Services Inc            ,3011119,4607.75,8.7,2025-06-10,2727.7000000000003,652.11,1227.94,11
Monroe,Sandra Robles                 ,3054150,2002.43,8.7,2025-06-12,2002.43,0.0,0.0,4
Monroe,Watson Gravel Inc             ,595140,2460.2,8.8,2025-06-09,1308.05,616.78,535.37,11
Monroe,United Rentals                ,693060,6510.009999999999,8.9,2025-06-04,309.71,4236.86,1963.44,12
Monroe,Allan Pringle                 ,574684,2717.19,8.9,2025-06-04,2717.19,0.0,0.0,3
Monroe,Greens Fork Alignment         ,3100355,2499.52,8.9,2025-06-04,2499.52,0.0,0.0,8
Monroe,Menkhaus Contractors          ,564460,1206.35,8.9,2025-06-06,229.96,438.13,538.26,9
Monroe,J K Meurer Corp               ,564890,6830.83,9.0,2025-06-03,2102.24,2521.34,2207.25,15
Monroe,J-Ii Fire Systems Inc         ,3012615,4928.960000000001,9.0,2025-06-02,348.35,1203.89,3376.7200000000003,7
Monroe,C & W Services                ,3072794,3611.15,9.1,2025-05-29,2460.56,1150.59,0.0,7
Monroe,Frank'S Heavy Truck Collison &,3101241,8794.37,9.2,2025-05-27,8794.37,0.0,0.0,4
Monroe,Independent Development Corp  ,547602,6388.240000000001,9.2,2025-05-28,726.8100000000001,699.66,4961.77,6
Monroe,Warren Co Water Dept          ,594921,3043.76,9.2,2025-05-27,513.53,1669.42,860.81,13
Monroe,Doug Uhrig                    ,593028,1623.53,9.2,2025-05-27,445.28,533.18,645.0699999999999,6
Monroe,Koehler & Day Blacktoppng     ,553140,2716.63,9.3,2025-05-23,379.92,1581.18,755.53,11
Monroe,Newberry Construction Co      ,568810,2053.76,9.3,2025-05-23,1820.46,0.0,233.3,4
Monroe,W E Smith Construction        ,3070653,3379.33,9.4,2025-05-20,538.79,0.0,2840.54,4
Monroe,Tolson Pallet                 ,591806,3373.16,9.4,2025-05-21,253.17,3119.99,0.0,4
Monroe,City Of Miamisburg            ,565013,45033.82,9.6,2025-05-14,43981.84,0.0,1051.98,4
Monroe,Preble Co Highway Dept        ,574502,5272.59,9.6,2025-05-14,639.91,3851.08,781.6,28
Monroe,Upscale Lawncare Inc          ,3051691,1800.53,9.6,2025-05-16,1359.0,441.53,0.0,3
Monroe,Knose Concrete Construction   ,3071368,7437.7,9.7,2025-05-12,2300.0,4936.69,201.01,6
Monroe,Brewer Excavating Llc         ,517764,1193.04,9.7,2025-05-13,1157.83,35.21,0.0,3
Monroe,Rodeffer Cattle               ,3068114,1273.36,9.8,2025-05-08,296.20000000000005,390.98,586.1800000000001,6
Monroe,Murphy Tractor & Equipment Co ,569683,1283.65,9.9,2025-05-05,402.87,0.0,880.78,6
Monroe,City Of Loveland              ,559140,4683.56,10.1,2025-04-29,3007.37,509.99,1166.2,16
Monroe,Landform                      ,554734,2069.6800000000003,10.1,2025-04-30,47.57,1664.41,357.7,6
Monroe,C & L Erectors & Riggers Inc  ,1520026,1506.5700000000002,10.1,2025-04-29,1440.84,0.0,65.73,4
Monroe,Village Of New Richmond       ,568792,1111.03,10.1,2025-04-29,357.69,753.34,0.0,4
Monroe,Ohio Cat                      ,570215,11513.72,10.2,2025-04-28,840.1500000000001,4858.24,5815.33,14
Monroe,Clermont Co Washington Twp    ,522791,2610.31,10.2,2025-04-25,634.25,121.5,1854.56,7
Monroe,Roger Bryant Exc Inc          ,518851,41901.55,10.3,2025-04-22,1063.02,467.76,40370.77,13
Monroe,Bryant Builders Llc           ,3082640,22637.29,10.5,2025-04-17,2393.97,20243.32,0.0,16
Monroe,Highlift Equipment Ltd        ,565166,5249.4800000000005,10.5,2025-04-17,5249.4800000000005,0.0,0.0,3
Monroe,Rueben Angle                  ,3061543,1908.62,10.5,2025-04-17,414.46,0.0,1494.16,4
Monroe,Walls Bros Asphalt Company    ,594581,7477.530000000001,10.8,2025-04-07,676.77,4349.39,2451.37,15
Monroe,Denlinger Excavating Llc      ,527431,24409.84,11.0,2025-04-02,360.0,14024.15,10025.69,26
Monroe,Gareth Knaus                  ,3066873,6554.31,11.0,2025-04-01,470.52,500.5,5583.29,13
Monroe,West Excavating               ,3048654,4393.63,11.0,2025-04-01,2287.96,2105.67,0.0,4
Monroe,Ferguson Exc                  ,532644,1590.43,11.0,2025-04-02,57.78,1132.69,399.96,5
Monroe,Universal Contracting Corp    ,593119,5501.7,11.1,2025-03-31,1343.4,3798.74,359.56000000000006,7
Monroe,Midwest Stone Scapes          ,3001132,5436.87,11.1,2025-03-31,829.6999999999999,632.9300000000001,3974.24,8
Monroe,B Concrete                    ,3013727,1882.23,11.1,2025-03-31,439.75,1193.21,249.27,3
Monroe,City Of Sidney                ,484330,6196.269999999999,11.2,2025-03-28,162.61,0.0,6033.659999999999,5
Monroe,Affordable Paving             ,510396,5804.900000000001,11.2,2025-03-28,3917.78,781.73,1105.39,9
Monroe,Sunrise Cooperative           ,589486,3566.11,11.2,2025-03-28,957.15,1463.68,1145.28,7
Monroe,Ohio Valley Excavating        ,570257,2990.46,11.2,2025-03-26,809.04,0.0,2181.42,5
Monroe,City Of Deer Park             ,526990,2674.34,11.2,2025-03-26,862.1,451.35,1360.89,7
Monroe,City Of Lebanon               ,556010,36505.93,11.3,2025-03-24,411.78,18246.08,17848.07,24
Monroe,Brown County Rental           ,518425,5920.1,11.4,2025-03-21,156.56,2060.58,3702.96,7
Monroe,City Of New Carlisle          ,568831,2790.98,11.4,2025-03-21,221.25,1866.51,703.22,8
Monroe,Village Of Indian Hill        ,547592,21646.28,11.5,2025-03-18,595.11,17023.31,4027.86,3
Monroe,Vandalia Blacktop &           ,593303,3336.44,11.5,2025-03-18,1351.6,1182.78,802.06,4
Monroe,Mark Erwin                    ,3072783,2874.83,11.5,2025-03-18,1442.23,1432.6,0.0,7
Monroe,Hollinger Excavating          ,3071070,16013.99,11.7,2025-03-13,4009.07,8480.34,3524.58,5
Monroe,Richard L Coombs              ,524122,3048.33,11.7,2025-03-13,858.47,2189.86,0.0,3
Monroe,Trampler Brothers             ,592150,1816.54,11.7,2025-03-13,77.65,939.25,799.64,8
Monroe,R & N Equipment Repair        ,3054651,3391.1599999999994,11.8,2025-03-10,653.89,693.55,2043.72,7
Monroe,Performance Fleet Service     ,572506,11469.5,11.9,2025-03-06,1219.79,5441.3,4808.41,28
Monroe,Dana Wiseman                  ,597942,1039.85,11.9,2025-03-05,302.42,0.0,737.43,3
North Canton,Norton Tool Rental            ,287560,2649.43,6.1,2025-08-29,1262.62,80.5,1306.31,8
North Canton,Topside Tree Service          ,3094422,2648.2000000000003,6.1,2025-08-29,46.76,2601.44,0.0,5
North Canton,Tricor Industrial Inc         ,292312,1618.73,6.1,2025-08-29,1281.64,0.0,337.09,5
North Canton,Dynamic Structures Inc        ,229985,8000.460000000001,6.2,2025-08-27,3159.51,3085.05,1755.9,22
North Canton,Castings Usa Inc              ,3011995,4342.15,6.2,2025-08-26,1227.1,1034.64,2080.41,14
North Canton,City Of New Franklin          ,289390,10642.65,6.3,2025-08-22,2919.13,2650.75,5072.77,15
North Canton,Aero-Mark Inc                 ,210398,25625.39,6.4,2025-08-20,10589.88,8551.31,6484.2,9
North Canton,Rogers Excavating             ,1478424,5622.33,6.4,2025-08-19,2774.89,0.0,2847.44,6
North Canton,Miller Express                ,3041976,5516.299999999999,6.4,2025-08-21,581.53,4542.15,392.62,10
North Canton,City Of Canfield              ,3031337,3737.39,6.4,2025-08-21,1742.9800000000002,360.06,1634.35,9
North Canton,Emaxx Northeast Ohio Llc      ,3078414,3480.17,6.4,2025-08-21,945.17,2535.0,0.0,4
North Canton,Harbaugh Earthmoving Co       ,241412,3210.4500000000003,6.4,2025-08-21,498.38,2157.9100000000003,554.16,13
North Canton,Clark Excavating              ,1322528,1979.56,6.4,2025-08-21,556.12,0.0,1423.44,4
North Canton,Speedie Recycling             ,286468,1526.01,6.4,2025-08-19,1526.01,0.0,0.0,3
North Canton,William S Miller Inc          ,265394,1213.55,6.4,2025-08-21,188.98,0.0,1024.57,3
North Canton,Selinsky Force                ,3013041,1108.68,6.4,2025-08-20,1108.68,0.0,0.0,3
North Canton,Dutch Quality Stone           ,229400,6142.639999999999,6.5,2025-08-18,1536.49,4606.15,0.0,5
North Canton,Tuscarawas Co Goshen Twp      ,292761,5177.85,6.5,2025-08-18,2075.21,1332.39,1770.25,23
North Canton,Rla Excavating                ,3015809,2904.87,6.5,2025-08-18,2238.31,448.52,218.04,8
North Canton,Oss-Dnr-N09 North Construction,270360,7032.62,6.6,2025-08-15,1342.76,5325.73,364.13,6
North Canton,Energy Harbor Nuclear Corp    ,3048352,5175.33,6.6,2025-08-15,2081.83,1645.29,1448.21,3
North Canton,Link Supply Llc               ,3070264,4667.52,6.6,2025-08-14,4667.52,0.0,0.0,4
North Canton,Columbiana Co Washington      ,223601,2418.92,6.6,2025-08-13,364.2000000000001,2054.72,0.0,4
North Canton,Walnut Valley Log Homes Llc   ,294593,1959.08,6.6,2025-08-14,1186.83,0.0,772.25,7
North Canton,Sam Bauder                    ,3067247,1893.96,6.6,2025-08-14,296.92,988.91,608.13,9
North Canton,Summit Excavating Inc         ,289421,1592.65,6.6,2025-08-15,647.9300000000001,495.25,449.47,5
North Canton,City Of Uhrichsville          ,293152,7840.3,6.7,2025-08-11,675.0,3182.09,3983.21,12
North Canton,John Mullet                   ,3012350,5084.99,6.7,2025-08-12,1389.73,3695.26,0.0,10
North Canton,Walter Dreibelbis Exc &       ,1429302,4716.16,6.7,2025-08-11,3112.45,631.92,971.79,15
North Canton,Summit Co Richfield Twp       ,289415,1927.7,6.7,2025-08-11,1056.95,0.0,870.75,5
North Canton,Gwinn Brothers Const          ,239965,23468.44,6.8,2025-08-08,4670.42,14881.17,3916.85,35
North Canton,City Of Dover Electric Field  ,3011346,11166.95,6.8,2025-08-07,3019.96,3387.98,4759.01,10
North Canton,Myers Equipment Corporation   ,267919,4699.37,6.8,2025-08-08,4699.37,0.0,0.0,3
North Canton,R & S Cement                  ,3002287,3873.3,6.8,2025-08-07,2135.75,929.34,808.21,10
North Canton,Fairview Evergrn Nurseries Inc,3002639,3004.2000000000003,6.8,2025-08-08,857.48,1089.89,1056.83,6
North Canton,Spring Valley Rd Llc          ,3044098,1673.58,6.8,2025-08-08,646.21,24.230000000000004,1003.14,8
North Canton,Lee'S Excavating Co Inc       ,256320,7052.26,6.9,2025-08-05,521.31,2091.82,4439.13,13
North Canton,Lake Mohawk Property          ,254412,4984.1,6.9,2025-08-04,1934.09,986.67,2063.34,14
North Canton,Gasser Farms Llc              ,3070722,2585.95,6.9,2025-08-05,254.66000000000005,2046.29,285.0,3
North Canton,Dsl Excavating Llc            ,229421,18543.02,7.0,2025-08-01,7107.08,7490.54,3945.4,34
North Canton,John A Shutsa & Assoc         ,284293,6868.18,7.0,2025-08-01,260.01,4931.87,1676.3,8
North Canton,City Of Tallmadge             ,290130,4801.26,7.0,2025-08-01,382.46,3183.54,1235.26,14
North Canton,Summit Co Dept Of Sanitary Sew,289432,3360.33,7.0,2025-08-01,909.53,516.73,1934.07,8
North Canton,J & M Recycling Llc           ,249185,6142.160000000001,7.1,2025-07-31,535.96,213.35,5392.85,12
North Canton,Buckeye Pipeline Construction ,296031,3927.1,7.1,2025-07-30,2303.62,1230.7,392.78,10
North Canton,Kolenz Transport              ,3047588,3693.75,7.1,2025-07-29,1109.48,955.21,1629.06,8
North Canton,Rock Decor Dba Casa Di Sassi  ,3054416,7555.340000000001,7.3,2025-07-24,959.38,3507.98,3087.9800000000005,18
North Canton,Ballard Jenkins               ,3032036,5767.3,7.3,2025-07-24,1732.89,2586.96,1447.45,16
North Canton,Stark Co Canton Twp           ,287361,2153.4300000000003,7.3,2025-07-23,986.05,297.97,869.41,5
North Canton,Dover Hydraulics              ,29092,30784.3,7.4,2025-07-21,4396.21,11453.6,14934.49,26
North Canton,Fisher Farm Service           ,233075,7089.77,7.4,2025-07-22,2100.69,4087.43,901.65,14
North Canton,Columbiana Co Madison Twp     ,223568,5546.54,7.4,2025-07-21,1540.2099999999998,2946.06,1060.27,8
North Canton,Detweiler Excavating          ,3043662,3554.75,7.4,2025-07-21,2623.54,931.21,0.0,4
North Canton,City Of Munroe Falls          ,267560,3307.5799999999995,7.4,2025-07-21,335.89,2609.24,362.45,4
North Canton,Precision Pneumatics          ,274380,11392.72,7.5,2025-07-17,2239.38,5901.49,3251.85,13
North Canton,A E P                         ,210111,5338.5,7.5,2025-07-18,2046.82,2050.42,1241.26,23
North Canton,Jt General Construction       ,249887,4494.53,7.5,2025-07-18,1755.78,2220.0,518.75,6
North Canton,Stout Excavating Inc          ,988760,4145.91,7.5,2025-07-18,4145.91,0.0,0.0,4
North Canton,The City Of Dover             ,229092,32294.56,7.6,2025-07-16,8070.79,18619.97,5603.8,19
North Canton,Portage Co Engineer           ,274082,13638.73,7.6,2025-07-15,3744.53,7802.01,2092.19,27
North Canton,Sutton Pump & Supply Inc      ,289574,9609.339999999998,7.6,2025-07-16,8346.939999999999,156.32999999999998,1106.07,5
North Canton,City Of Hudson                ,246720,6644.889999999999,7.6,2025-07-15,2229.48,3336.86,1078.55,13
North Canton,N R Excavating                ,3013124,5442.09,7.6,2025-07-14,439.59,3699.94,1302.56,21
North Canton,Wenger Farms                  ,196033,2578.52,7.6,2025-07-15,2578.52,0.0,0.0,4
North Canton,Leppo Inc                     ,9256880,2138.96,7.6,2025-07-16,1448.02,690.94,0.0,6
North Canton,Carroll Co Loudon Twp         ,221072,1038.8000000000002,7.6,2025-07-16,99.9,677.08,261.82,4
North Canton,City Of Columbiana            ,223582,28126.35,7.7,2025-07-11,5404.17,14250.54,8471.64,17
North Canton,Carroll Co Monroe Twp         ,221082,6981.65,7.7,2025-07-11,4647.98,249.79,2083.88,6
North Canton,Utility Contracting Inc       ,293193,23937.08,7.8,2025-07-09,4584.7,10937.7,8414.68,53
North Canton,Valley Hydraulic Service Inc  ,293222,8923.91,7.8,2025-07-10,831.99,4488.37,3603.55,6
North Canton,Kevin Glick Construction      ,3041091,6820.17,7.8,2025-07-09,2971.75,114.76,3733.66,11
North Canton,Duininck Inc                  ,4000164,3009.41,7.8,2025-07-10,3009.41,0.0,0.0,3
North Canton,Yoder Hyd Ltd                 ,299314,2321.14,7.8,2025-07-10,515.02,120.81,1685.31,4
North Canton,Rien Construction             ,263901,2163.55,7.8,2025-07-10,561.0,530.68,1071.87,9
North Canton,Rohr & Sons Nursery           ,278530,2006.1,7.8,2025-07-10,1469.74,228.06,308.3,12
North Canton,Countrywide Paving Llc        ,3067129,1826.92,7.8,2025-07-10,1826.92,0.0,0.0,3
North Canton,Albatross Managemant Llc      ,210514,10493.63,8.0,2025-07-02,3737.7,5535.73,1220.2,10
North Canton,Aaa Tractor & Trailer Repair  ,3094451,3230.29,8.0,2025-07-02,329.86,2900.43,0.0,10
North Canton,Sterling Farm Equipment       ,288078,4772.18,8.1,2025-06-30,168.97,257.0,4346.21,15
North Canton,Columbiana Co Liverpool       ,223536,1303.3200000000002,8.1,2025-06-30,273.69,44.1,985.53,5
North Canton,Columbiana Co Yellow Creek    ,223573,15821.240000000002,8.2,2025-06-27,10925.93,1687.89,3207.42,20
North Canton,Eric Simpson Dba Simpson Trkg ,3048902,2686.12,8.2,2025-06-25,796.6,1658.19,231.33,6
North Canton,Carmony Stock Farms Inc       ,220929,1884.52,8.2,2025-06-26,1056.38,828.14,0.0,4
North Canton,S A Recycling                 ,3082058,2967.36,8.3,2025-06-24,2967.36,0.0,0.0,3
North Canton,New Philadelphia Waste Water  ,268841,2173.91,8.3,2025-06-24,2143.95,29.959999999999997,0.0,4
North Canton,City Of Dover                 ,229096,8926.49,8.4,2025-06-20,6913.94,1481.89,530.66,9
North Canton,Willliam T Spaeder Co Inc     ,986316,6899.780000000001,8.5,2025-06-18,5319.77,1580.01,0.0,8
North Canton,Columbiana Co Unity Twp       ,223572,5834.469999999999,8.5,2025-06-17,138.41,1001.49,4694.57,12
North Canton,Wallick Scrap Metal           ,294586,1845.4,8.6,2025-06-13,993.37,448.13,403.9,11
North Canton,R Valentine Enterprises       ,4000077,1164.5,8.6,2025-06-13,1164.5,0.0,0.0,5
North Canton,Gregory Log & Lumber Ltd      ,239129,23330.14,8.7,2025-06-11,3856.08,5472.31,14001.75,28
North Canton,City Of East Liverpool        ,230136,3788.76,8.7,2025-06-11,3148.11,0.0,640.65,8
North Canton,Feezle Auto Wrecking          ,232433,3269.14,8.7,2025-06-12,3269.14,0.0,0.0,3
North Canton,Odot Dist #4 Stark County     ,270181,12800.0,8.8,2025-06-09,9000.0,3800.0,0.0,3
North Canton,Anthony Billet Dba            ,215330,1128.1799999999998,8.8,2025-06-09,78.12,381.91,668.15,3
North Canton,Robert Lehman                 ,56561,1605.3200000000002,8.9,2025-06-05,815.1,0.0,790.22,5
North Canton,R & B Enterprises             ,275115,1487.03,8.9,2025-06-04,363.09,0.0,1123.94,5
North Canton,City Of Warren Water Pollution,294928,1433.35,8.9,2025-06-05,174.48000000000002,0.0,1258.87,5
North Canton,Ctec Construction             ,3052881,1395.14,8.9,2025-06-04,178.96,996.65,219.53,8
North Canton,M & H Forestry                ,262007,7365.6,9.0,2025-06-03,1012.52,3110.7200000000003,3242.36,6
North Canton,Gibbs Construction Inc        ,236643,4632.33,9.1,2025-05-29,1209.59,2742.1600000000003,680.58,11
North Canton,Leonard Wenger                ,238004,3797.6,9.1,2025-05-29,359.53,3438.07,0.0,5
North Canton,Vaughn Landscaping            ,293551,3510.28,9.1,2025-05-30,622.39,1270.51,1617.38,11
North Canton,E T A Development             ,231775,3132.49,9.1,2025-05-29,668.37,2333.84,130.28,6
North Canton,City Of Orrville              ,270671,5519.69,9.2,2025-05-28,1277.38,2838.77,1403.54,16
North Canton,Kline Tractor & Equipment Serv,3001010,1657.68,9.2,2025-05-28,142.79,790.48,724.4100000000001,9
North Canton,Ohio Dept Natl Resources      ,270191,12449.95,9.4,2025-05-20,-6.821210263296962e-13,10537.1,1912.85,8
North Canton,Mahoning Co Poland Twp        ,262432,6700.63,9.4,2025-05-22,371.92,410.0,5918.71,7
North Canton,Tuscarawas Co Lawrence        ,292751,2736.99,9.4,2025-05-21,427.24,883.33,1426.42,6
North Canton,Village Of Hartville          ,242171,1538.84,9.4,2025-05-21,1538.84,0.0,0.0,4
North Canton,Riverview Cemetery            ,211853,1049.56,9.4,2025-05-20,1049.56,0.0,0.0,3
North Canton,Pro Door & Security           ,3070514,15513.58,9.5,2025-05-19,5414.58,0.0,10099.0,3
North Canton,United Rentals #J08           ,293105,2504.36,9.6,2025-05-14,2317.71,0.0,186.65,6
North Canton,Ohio Edison                   ,970262,1482.46,9.6,2025-05-14,749.87,0.0,732.59,4
North Canton,Tank Pro Inc                  ,290168,1323.91,9.6,2025-05-15,1200.99,122.92,0.0,7
North Canton,Beach City Lumber             ,213912,1222.3,9.6,2025-05-16,87.85,141.58,992.87,8
North Canton,Totally Mechanics             ,3068671,10080.89,9.7,2025-05-13,2959.49,3786.42,3334.98,20
North Canton,Schneider Electric & Plbg Inc ,281731,2430.36,9.7,2025-05-12,502.76,93.63,1833.97,7
North Canton,Mahoning Co Springfield Twp   ,262442,24768.52,9.8,2025-05-09,2112.37,20496.8,2159.35,10
North Canton,All Rocks R Us Llc            ,210670,2702.69,9.8,2025-05-09,1001.54,1498.52,202.63,11
North Canton,Odot Dist #4 Headquarters     ,270180,8450.05,9.9,2025-05-05,3294.34,0.0,5155.71,7
North Canton,Ventrone Excavating           ,293620,3770.03,10.0,2025-05-02,157.45,3566.08,46.5,6
North Canton,Campbell Construction Inc     ,220412,12158.69,10.1,2025-05-01,5432.19,4867.639999999999,1858.86,8
North Canton,D Brown Farms Inc             ,260754,3487.67,10.1,2025-04-30,68.9,2472.62,946.15,8
North Canton,City Of Canal Fulton          ,220521,2162.36,10.1,2025-05-01,190.82,18.3,1953.24,10
North Canton,Andreas Farms Inc             ,211210,2044.92,10.1,2025-05-01,714.46,1330.46,0.0,6
North Canton,Morris Building & Exc         ,266820,1195.14,10.1,2025-04-29,325.44,767.64,102.06,6
North Canton,J Wayne Backhoe               ,3055588,3252.65,10.3,2025-04-22,3004.56,0.0,248.09,5
North Canton,W T Mckee                     ,261320,1301.92,10.3,2025-04-24,115.54,762.22,424.16,7
North Canton,Columbiana Co Perry Twp       ,223562,8568.97,10.5,2025-04-18,7780.3,540.76,247.91,7
North Canton,Ravens Sales & Service        ,3071449,2503.92,10.5,2025-04-16,311.67,543.91,1648.34,10
North Canton,Miller'S Towing Inc           ,3013093,1771.24,10.5,2025-04-18,115.39,1176.74,479.11,3
North Canton,Mike'S Tree & Landscape Llc   ,265177,4708.14,10.6,2025-04-15,986.05,1279.24,2442.85,8
North Canton,Age Of Steam Roundhouse       ,3049124,4408.26,10.6,2025-04-14,2215.62,1998.69,193.95,4
North Canton,Trumbull Co Weathersfield     ,292452,1611.15,10.6,2025-04-14,304.4,1045.06,261.69,4
North Canton,Stark Co Lawrence Twp         ,287310,5877.6,10.7,2025-04-11,362.02,1732.74,3782.84,4
North Canton,J S Paris Excavating Inc      ,271450,3937.38,10.7,2025-04-10,120.2,142.12,3675.06,9
North Canton,Portage Co Ravenna Twp        ,274101,1957.3,10.7,2025-04-11,159.76,813.46,984.08,4
North Canton,City Of Barberton             ,213041,4034.07,10.9,2025-04-04,1187.31,2846.76,0.0,10
North Canton,Odot Dist #11 Headquarters    ,470259,4376.080000000001,11.1,2025-03-31,30.72,4345.360000000001,0.0,4
North Canton,Dayton Excavating             ,226745,36858.380000000005,11.2,2025-03-26,1439.9399999999998,35418.44,0.0,3
North Canton,Camp Carl                     ,220384,12446.350000000002,11.2,2025-03-28,143.86,12302.490000000002,0.0,3
North Canton,Agri-Sludge Inc               ,210413,2997.57,11.2,2025-03-27,303.1,2694.47,0.0,3
North Canton,Riley Bardall                 ,3046347,2030.78,11.2,2025-03-28,336.51,1694.27,0.0,5
North Canton,Leonard Vance Exc & Trkg      ,293270,1957.68,11.2,2025-03-28,1026.93,930.75,0.0,10
North Canton,Pace Sankar Landscaping       ,280531,1052.25,11.5,2025-03-17,578.12,0.0,474.13,3
North Canton,Bolt Construction Co Inc      ,216482,4331.67,11.7,2025-03-12,411.17,3366.06,554.44,5
North Canton,Ike'S Repair                  ,3013675,2184.69,11.7,2025-03-11,63.04,1420.94,700.71,7
North Canton,City Of Alliance              ,210811,4718.7300000000005,11.8,2025-03-10,226.74,1918.41,2573.5800000000004,16
North Canton,Sunrise Log Cabins            ,3070488,3411.7,11.9,2025-03-05,160.15,378.83,2872.72,7
North Canton,B & B Excavating              ,212066,2760.07,11.9,2025-03-06,316.8,1845.3,597.97,6
Novi,R L Coolsaet Construction     ,724120,5056.1900000000005,6.1,2025-08-29,308.64,1186.13,3561.42,13
Novi,J & J Excavating              ,2048019,4723.36,6.1,2025-08-28,2835.01,938.76,949.59,14
Novi,S & A Concrete                ,2080053,3405.25,6.1,2025-08-29,2222.91,647.9399999999999,534.4,10
Novi,Michigan Marine Construction  ,2065024,9817.89,6.2,2025-08-27,9652.54,165.35,0.0,11
Novi,United Rentals Of Canada      ,2093090,2656.35,6.2,2025-08-26,2656.35,0.0,0.0,3
Novi,360 Fire Flood                ,3052522,1697.66,6.2,2025-08-25,1613.41,84.25,0.0,3
Novi,Big Ron'S Stump Grinding      ,3069121,1333.35,6.2,2025-08-27,379.31,400.0,554.04,7
Novi,Davenport Bros Construction   ,726511,17614.62,6.4,2025-08-20,6198.06,10253.99,1162.57,16
Novi,Clink Landscape               ,2022860,3591.73,6.4,2025-08-21,1390.21,1303.52,898.0,9
Novi,Begonia Brothers Inc          ,2014272,3537.77,6.4,2025-08-21,382.75,2827.94,327.08,10
Novi,Rose Excavating Inc           ,2078831,1794.06,6.4,2025-08-21,162.79,1013.33,617.94,9
Novi,Romana Construction           ,3096091,1078.4299999999998,6.4,2025-08-20,990.2,88.23,0.0,3
Novi,A & N Asphalt                 ,2010138,6182.82,6.5,2025-08-18,2630.02,3184.12,368.68,3
Novi,Asphalt Express               ,20811791,4382.38,6.5,2025-08-18,423.7,3285.64,673.04,13
Novi,Dvm Utilities Inc             ,1926103,4963.79,6.6,2025-08-13,1148.59,1139.52,2675.68,11
Novi,Paul Roberts                  ,3071744,2403.55,6.6,2025-08-14,228.57,530.0,1644.98,7
Novi,Santoligori                   ,2057416,1458.84,6.6,2025-08-14,1458.84,0.0,0.0,4
Novi,Oasis Trucking Center         ,2070052,1280.81,6.6,2025-08-14,472.77,500.54,307.5,5
Novi,Ros Broqi                     ,3071026,1482.6699999999998,6.7,2025-08-11,64.25999999999999,208.82,1209.59,12
Novi,Lou Vena                      ,2093621,4655.91,6.8,2025-08-08,1697.94,2441.33,516.64,12
Novi,Janette & Sons Excavating     ,2048513,4583.0,6.8,2025-08-08,3323.13,642.63,617.24,13
Novi,Serratos Construction Inc     ,2082980,1987.4300000000003,6.8,2025-08-08,218.69,214.4,1554.34,10
Novi,Y Knot Marine Inc             ,3057234,1594.36,6.8,2025-08-08,1242.46,351.9,0.0,4
Novi,Contra Equipment Service      ,2023952,4433.05,6.9,2025-08-05,277.55,4113.73,41.77,9
Novi,City Of Lincoln Park          ,2057512,2913.82,7.0,2025-08-01,896.77,1159.35,857.7,10
Novi,Sherwood Forest               ,2083872,12205.72,7.1,2025-07-31,3075.59,9130.13,0.0,9
Novi,Best Impression Cement        ,3041531,1724.08,7.1,2025-07-29,296.48,0.0,1427.6,4
Novi,Delta Concrete                ,3013019,9568.01,7.3,2025-07-23,1894.23,2515.31,5158.47,23
Novi,Underground Contractors Inc   ,2093037,7327.789999999999,7.3,2025-07-23,213.33,72.9,7041.56,8
Novi,Four Way Asphalt Paving Inc   ,2033954,2322.37,7.3,2025-07-24,997.64,263.9,1060.83,7
Novi,Carini Construction           ,2020770,2024.62,7.3,2025-07-25,40.77000000000001,1037.04,946.81,8
Novi,F C L Inc                     ,2032381,1155.6,7.4,2025-07-21,878.68,115.0,161.92000000000002,8
Novi,Asphalt Paving Solutions Llc  ,3031676,3560.96,7.5,2025-07-18,437.76,70.21,3052.99,5
Novi,Steven Miles                  ,2065253,1440.98,7.5,2025-07-18,482.76,0.0,958.22,6
Novi,Buchanan Services             ,3097951,1051.44,7.5,2025-07-17,1051.44,0.0,0.0,7
Novi,David C Hoffman Inc           ,745031,8772.740000000002,7.8,2025-07-09,689.04,4699.09,3384.61,14
Novi,Livonia Builders              ,2058100,5575.18,7.8,2025-07-08,4382.09,842.0899999999999,351.0,6
